STATE,COUNTY,STNAME,CTYNAME,Year,Population,State_Code
29,33,Missouri,Carroll County,2012,9076,MO
29,35,Missouri,Carter County,2012,6271,MO
29,37,Missouri,Cass County,2012,100458,MO
29,39,Missouri,Cedar County,2012,13910,MO
29,41,Missouri,Chariton County,2012,7680,MO
29,43,Missouri,Christian County,2012,79695,MO
29,45,Missouri,Clark County,2012,6968,MO
29,47,Missouri,Clay County,2012,227636,MO
29,49,Missouri,Clinton County,2012,20560,MO
29,51,Missouri,Cole County,2012,76480,MO
29,53,Missouri,Cooper County,2012,17538,MO
29,55,Missouri,Crawford County,2012,24783,MO
29,57,Missouri,Dade County,2012,7556,MO
29,59,Missouri,Dallas County,2012,16703,MO
29,61,Missouri,Daviess County,2012,8294,MO
29,63,Missouri,DeKalb County,2012,12783,MO
29,65,Missouri,Dent County,2012,15659,MO
29,67,Missouri,Douglas County,2012,13582,MO
29,69,Missouri,Dunklin County,2012,31848,MO
29,71,Missouri,Franklin County,2012,101331,MO
29,73,Missouri,Gasconade County,2012,14914,MO
29,75,Missouri,Gentry County,2012,6767,MO
29,77,Missouri,Greene County,2012,280550,MO
29,79,Missouri,Grundy County,2012,10333,MO
29,81,Missouri,Harrison County,2012,8731,MO
29,83,Missouri,Henry County,2012,22228,MO
29,85,Missouri,Hickory County,2012,9444,MO
29,87,Missouri,Holt County,2012,4679,MO
29,89,Missouri,Howard County,2012,10198,MO
29,91,Missouri,Howell County,2012,40533,MO
29,93,Missouri,Iron County,2012,10544,MO
29,95,Missouri,Jackson County,2012,677570,MO
29,97,Missouri,Jasper County,2012,115813,MO
29,99,Missouri,Jefferson County,2012,219885,MO
29,101,Missouri,Johnson County,2012,54335,MO
29,103,Missouri,Knox County,2012,4091,MO
29,105,Missouri,Laclede County,2012,35490,MO
29,107,Missouri,Lafayette County,2012,33061,MO
29,109,Missouri,Lawrence County,2012,38384,MO
29,111,Missouri,Lewis County,2012,10116,MO
29,113,Missouri,Lincoln County,2012,53267,MO
29,115,Missouri,Linn County,2012,12489,MO
29,117,Missouri,Livingston County,2012,14997,MO
29,119,Missouri,McDonald County,2012,22976,MO
29,121,Missouri,Macon County,2012,15550,MO
29,123,Missouri,Madison County,2012,12376,MO
29,125,Missouri,Maries County,2012,9020,MO
29,127,Missouri,Marion County,2012,28753,MO
29,129,Missouri,Mercer County,2012,3708,MO
29,131,Missouri,Miller County,2012,24573,MO
29,133,Missouri,Mississippi County,2012,14288,MO
29,135,Missouri,Moniteau County,2012,15674,MO
29,137,Missouri,Monroe County,2012,8691,MO
29,139,Missouri,Montgomery County,2012,11971,MO
29,141,Missouri,Morgan County,2012,20079,MO
29,143,Missouri,New Madrid County,2012,18468,MO
29,145,Missouri,Newton County,2012,58651,MO
29,147,Missouri,Nodaway County,2012,23336,MO
29,149,Missouri,Oregon County,2012,10973,MO
29,151,Missouri,Osage County,2012,13848,MO
29,153,Missouri,Ozark County,2012,9600,MO
29,155,Missouri,Pemiscot County,2012,18081,MO
29,157,Missouri,Perry County,2012,18991,MO
29,159,Missouri,Pettis County,2012,42299,MO
29,161,Missouri,Phelps County,2012,45248,MO
29,163,Missouri,Pike County,2012,18554,MO
29,165,Missouri,Platte County,2012,92203,MO
29,167,Missouri,Polk County,2012,31088,MO
29,169,Missouri,Pulaski County,2012,53521,MO
29,171,Missouri,Putnam County,2012,4948,MO
29,173,Missouri,Ralls County,2012,10230,MO
29,175,Missouri,Randolph County,2012,25337,MO
29,177,Missouri,Ray County,2012,23081,MO
29,179,Missouri,Reynolds County,2012,6549,MO
29,181,Missouri,Ripley County,2012,14032,MO
29,183,Missouri,St. Charles County,2012,369175,MO
29,185,Missouri,St. Clair County,2012,9533,MO
29,186,Missouri,Ste. Genevieve County,2012,17867,MO
29,187,Missouri,St. Francois County,2012,65811,MO
29,189,Missouri,St. Louis County,2012,1000975,MO
29,195,Missouri,Saline County,2012,23547,MO
29,197,Missouri,Schuyler County,2012,4391,MO
29,199,Missouri,Scotland County,2012,4872,MO
29,201,Missouri,Scott County,2012,39177,MO
29,203,Missouri,Shannon County,2012,8333,MO
29,205,Missouri,Shelby County,2012,6213,MO
29,207,Missouri,Stoddard County,2012,29816,MO
29,209,Missouri,Stone County,2012,31908,MO
29,211,Missouri,Sullivan County,2012,6557,MO
29,213,Missouri,Taney County,2012,52928,MO
29,215,Missouri,Texas County,2012,25799,MO
29,217,Missouri,Vernon County,2012,20937,MO
29,219,Missouri,Warren County,2012,32746,MO
29,221,Missouri,Washington County,2012,25088,MO
29,223,Missouri,Wayne County,2012,13409,MO
29,225,Missouri,Webster County,2012,36451,MO
29,227,Missouri,Worth County,2012,2080,MO
29,229,Missouri,Wright County,2012,18557,MO
29,510,Missouri,St. Louis city,2012,319534,MO
30,1,Montana,Beaverhead County,2012,9361,MT
30,3,Montana,Big Horn County,2012,12996,MT
30,5,Montana,Blaine County,2012,6683,MT
30,7,Montana,Broadwater County,2012,5759,MT
30,9,Montana,Carbon County,2012,10142,MT
30,11,Montana,Carter County,2012,1157,MT
30,13,Montana,Cascade County,2012,81657,MT
30,15,Montana,Chouteau County,2012,5933,MT
30,17,Montana,Custer County,2012,11804,MT
30,19,Montana,Daniels County,2012,1775,MT
30,21,Montana,Dawson County,2012,9238,MT
30,23,Montana,Deer Lodge County,2012,9220,MT
30,25,Montana,Fallon County,2012,3025,MT
30,27,Montana,Fergus County,2012,11394,MT
30,29,Montana,Flathead County,2012,91630,MT
30,31,Montana,Gallatin County,2012,92627,MT
30,33,Montana,Garfield County,2012,1244,MT
30,35,Montana,Glacier County,2012,13671,MT
30,37,Montana,Golden Valley County,2012,827,MT
30,39,Montana,Granite County,2012,3040,MT
30,41,Montana,Hill County,2012,16395,MT
30,43,Montana,Jefferson County,2012,11319,MT
30,45,Montana,Judith Basin County,2012,2006,MT
30,47,Montana,Lake County,2012,29021,MT
30,49,Montana,Lewis and Clark County,2012,64760,MT
30,51,Montana,Liberty County,2012,2396,MT
30,53,Montana,Lincoln County,2012,19494,MT
30,55,Montana,McCone County,2012,1700,MT
30,57,Montana,Madison County,2012,7664,MT
30,59,Montana,Meagher County,2012,1887,MT
30,61,Montana,Mineral County,2012,4130,MT
30,63,Montana,Missoula County,2012,111104,MT
30,65,Montana,Musselshell County,2012,4693,MT
30,67,Montana,Park County,2012,15597,MT
30,69,Montana,Petroleum County,2012,505,MT
30,71,Montana,Phillips County,2012,4123,MT
30,73,Montana,Pondera County,2012,6152,MT
30,75,Montana,Powder River County,2012,1754,MT
30,77,Montana,Powell County,2012,7078,MT
30,79,Montana,Prairie County,2012,1141,MT
30,81,Montana,Ravalli County,2012,40596,MT
30,83,Montana,Richland County,2012,10791,MT
30,85,Montana,Roosevelt County,2012,10854,MT
30,87,Montana,Rosebud County,2012,9349,MT
30,89,Montana,Sanders County,2012,11379,MT
30,91,Montana,Sheridan County,2012,3549,MT
30,93,Montana,Silver Bow County,2012,34496,MT
30,95,Montana,Stillwater County,2012,9161,MT
30,97,Montana,Sweet Grass County,2012,3579,MT
30,99,Montana,Teton County,2012,6058,MT
30,101,Montana,Toole County,2012,5218,MT
30,103,Montana,Treasure County,2012,717,MT
30,105,Montana,Valley County,2012,7506,MT
30,107,Montana,Wheatland County,2012,2089,MT
30,109,Montana,Wibaux County,2012,1034,MT
30,111,Montana,Yellowstone County,2012,151690,MT
31,1,Nebraska,Adams County,2012,31351,NE
31,3,Nebraska,Antelope County,2012,6551,NE
31,5,Nebraska,Arthur County,2012,479,NE
31,7,Nebraska,Banner County,2012,688,NE
31,9,Nebraska,Blaine County,2012,498,NE
31,11,Nebraska,Boone County,2012,5428,NE
31,13,Nebraska,Box Butte County,2012,11270,NE
31,15,Nebraska,Boyd County,2012,2061,NE
31,17,Nebraska,Brown County,2012,3054,NE
31,19,Nebraska,Buffalo County,2012,47642,NE
31,21,Nebraska,Burt County,2012,6683,NE
31,23,Nebraska,Butler County,2012,8250,NE
31,25,Nebraska,Cass County,2012,25125,NE
31,27,Nebraska,Cedar County,2012,8699,NE
31,29,Nebraska,Chase County,2012,4019,NE
31,31,Nebraska,Cherry County,2012,5735,NE
31,33,Nebraska,Cheyenne County,2012,10076,NE
31,35,Nebraska,Clay County,2012,6385,NE
31,37,Nebraska,Colfax County,2012,10550,NE
31,39,Nebraska,Cuming County,2012,9084,NE
31,41,Nebraska,Custer County,2012,10846,NE
31,43,Nebraska,Dakota County,2012,20711,NE
31,45,Nebraska,Dawes County,2012,9144,NE
31,47,Nebraska,Dawson County,2012,23967,NE
31,49,Nebraska,Deuel County,2012,1958,NE
31,51,Nebraska,Dixon County,2012,5888,NE
31,53,Nebraska,Dodge County,2012,36587,NE
31,55,Nebraska,Douglas County,2012,530899,NE
31,57,Nebraska,Dundy County,2012,1979,NE
31,59,Nebraska,Fillmore County,2012,5710,NE
31,61,Nebraska,Franklin County,2012,3183,NE
31,63,Nebraska,Frontier County,2012,2719,NE
31,65,Nebraska,Furnas County,2012,4884,NE
31,67,Nebraska,Gage County,2012,21656,NE
31,69,Nebraska,Garden County,2012,1984,NE
31,71,Nebraska,Garfield County,2012,1994,NE
31,73,Nebraska,Gosper County,2012,2078,NE
31,75,Nebraska,Grant County,2012,626,NE
31,77,Nebraska,Greeley County,2012,2463,NE
31,79,Nebraska,Hall County,2012,60105,NE
31,81,Nebraska,Hamilton County,2012,9042,NE
31,83,Nebraska,Harlan County,2012,3411,NE
31,85,Nebraska,Hayes County,2012,919,NE
31,87,Nebraska,Hitchcock County,2012,2871,NE
31,89,Nebraska,Holt County,2012,10378,NE
31,91,Nebraska,Hooker County,2012,718,NE
31,93,Nebraska,Howard County,2012,6296,NE
31,95,Nebraska,Jefferson County,2012,7536,NE
31,97,Nebraska,Johnson County,2012,5187,NE
31,99,Nebraska,Kearney County,2012,6509,NE
31,101,Nebraska,Keith County,2012,8234,NE
31,103,Nebraska,Keya Paha County,2012,797,NE
31,105,Nebraska,Kimball County,2012,3802,NE
31,107,Nebraska,Knox County,2012,8578,NE
31,109,Nebraska,Lancaster County,2012,293515,NE
31,111,Nebraska,Lincoln County,2012,35979,NE
31,113,Nebraska,Logan County,2012,785,NE
31,115,Nebraska,Loup County,2012,605,NE
31,117,Nebraska,McPherson County,2012,509,NE
31,119,Nebraska,Madison County,2012,35088,NE
31,121,Nebraska,Merrick County,2012,7848,NE
31,123,Nebraska,Morrill County,2012,4936,NE
31,125,Nebraska,Nance County,2012,3675,NE
31,127,Nebraska,Nemaha County,2012,7155,NE
31,129,Nebraska,Nuckolls County,2012,4431,NE
31,131,Nebraska,Otoe County,2012,15689,NE
31,133,Nebraska,Pawnee County,2012,2793,NE
31,135,Nebraska,Perkins County,2012,2929,NE
31,137,Nebraska,Phelps County,2012,9208,NE
31,139,Nebraska,Pierce County,2012,7183,NE
31,141,Nebraska,Platte County,2012,32672,NE
31,143,Nebraska,Polk County,2012,5265,NE
31,145,Nebraska,Red Willow County,2012,11047,NE
31,147,Nebraska,Richardson County,2012,8285,NE
31,149,Nebraska,Rock County,2012,1426,NE
31,151,Nebraska,Saline County,2012,14412,NE
31,153,Nebraska,Sarpy County,2012,165710,NE
31,155,Nebraska,Saunders County,2012,20799,NE
31,157,Nebraska,Scotts Bluff County,2012,36923,NE
31,159,Nebraska,Seward County,2012,16899,NE
31,161,Nebraska,Sheridan County,2012,5330,NE
31,163,Nebraska,Sherman County,2012,3079,NE
31,165,Nebraska,Sioux County,2012,1319,NE
31,167,Nebraska,Stanton County,2012,6092,NE
31,169,Nebraska,Thayer County,2012,5143,NE
31,171,Nebraska,Thomas County,2012,700,NE
31,173,Nebraska,Thurston County,2012,6931,NE
31,175,Nebraska,Valley County,2012,4216,NE
31,177,Nebraska,Washington County,2012,19951,NE
31,179,Nebraska,Wayne County,2012,9507,NE
31,181,Nebraska,Webster County,2012,3734,NE
31,183,Nebraska,Wheeler County,2012,797,NE
31,185,Nebraska,York County,2012,13839,NE
32,1,Nevada,Churchill County,2012,24267,NV
32,3,Nevada,Clark County,2012,1989644,NV
32,5,Nevada,Douglas County,2012,46930,NV
32,7,Nevada,Elko County,2012,50998,NV
32,9,Nevada,Esmeralda County,2012,791,NV
32,11,Nevada,Eureka County,2012,1991,NV
32,13,Nevada,Humboldt County,2012,17078,NV
32,15,Nevada,Lander County,2012,5922,NV
32,17,Nevada,Lincoln County,2012,5369,NV
32,19,Nevada,Lyon County,2012,50981,NV
32,21,Nevada,Mineral County,2012,4663,NV
32,23,Nevada,Nye County,2012,43604,NV
32,27,Nevada,Pershing County,2012,6752,NV
32,29,Nevada,Storey County,2012,3838,NV
32,31,Nevada,Washoe County,2012,427490,NV
32,33,Nevada,White Pine County,2012,10022,NV
32,510,Nevada,Carson City,2012,54330,NV
33,1,New Hampshire,Belknap County,2012,60450,NH
33,3,New Hampshire,Carroll County,2012,47716,NH
33,5,New Hampshire,Cheshire County,2012,76957,NH
33,7,New Hampshire,Coos County,2012,31980,NH
33,9,New Hampshire,Grafton County,2012,89673,NH
33,11,New Hampshire,Hillsborough County,2012,404439,NH
33,13,New Hampshire,Merrimack County,2012,147149,NH
33,15,New Hampshire,Rockingham County,2012,298250,NH
33,17,New Hampshire,Strafford County,2012,124823,NH
33,19,New Hampshire,Sullivan County,2012,43240,NH
34,1,New Jersey,Atlantic County,2012,274657,NJ
34,3,New Jersey,Bergen County,2012,916299,NJ
34,5,New Jersey,Burlington County,2012,450667,NJ
34,7,New Jersey,Camden County,2012,511636,NJ
34,9,New Jersey,Cape May County,2012,96267,NJ
34,11,New Jersey,Cumberland County,2012,156862,NJ
34,13,New Jersey,Essex County,2012,785092,NJ
34,15,New Jersey,Gloucester County,2012,289839,NJ
34,17,New Jersey,Hudson County,2012,652373,NJ
34,19,New Jersey,Hunterdon County,2012,126658,NJ
34,21,New Jersey,Mercer County,2012,368628,NJ
34,23,New Jersey,Middlesex County,2012,819389,NJ
34,25,New Jersey,Monmouth County,2012,627682,NJ
34,27,New Jersey,Morris County,2012,495623,NJ
34,29,New Jersey,Ocean County,2012,580013,NJ
34,31,New Jersey,Passaic County,2012,503531,NJ
34,33,New Jersey,Salem County,2012,65427,NJ
34,35,New Jersey,Somerset County,2012,327462,NJ
34,37,New Jersey,Sussex County,2012,147003,NJ
34,39,New Jersey,Union County,2012,542977,NJ
34,41,New Jersey,Warren County,2012,107586,NJ
35,1,New Mexico,Bernalillo County,2012,673725,NM
35,3,New Mexico,Catron County,2012,3634,NM
35,5,New Mexico,Chaves County,2012,65780,NM
35,6,New Mexico,Cibola County,2012,27421,NM
35,7,New Mexico,Colfax County,2012,13245,NM
35,9,New Mexico,Curry County,2012,50830,NM
35,11,New Mexico,De Baca County,2012,1958,NM
35,13,New Mexico,Doña Ana County,2012,214452,NM
35,15,New Mexico,Eddy County,2012,54437,NM
35,17,New Mexico,Grant County,2012,29260,NM
35,19,New Mexico,Guadalupe County,2012,4593,NM
35,21,New Mexico,Harding County,2012,700,NM
35,23,New Mexico,Hidalgo County,2012,4783,NM
35,25,New Mexico,Lea County,2012,66374,NM
35,27,New Mexico,Lincoln County,2012,20202,NM
35,28,New Mexico,Los Alamos County,2012,18248,NM
35,29,New Mexico,Luna County,2012,24922,NM
35,31,New Mexico,McKinley County,2012,72379,NM
35,33,New Mexico,Mora County,2012,4683,NM
35,35,New Mexico,Otero County,2012,66240,NM
35,37,New Mexico,Quay County,2012,8806,NM
35,39,New Mexico,Rio Arriba County,2012,40191,NM
35,41,New Mexico,Roosevelt County,2012,20322,NM
35,43,New Mexico,Sandoval County,2012,135415,NM
35,45,New Mexico,San Juan County,2012,129792,NM
35,47,New Mexico,San Miguel County,2012,29094,NM
35,49,New Mexico,Santa Fe County,2012,146774,NM
35,51,New Mexico,Sierra County,2012,11858,NM
35,53,New Mexico,Socorro County,2012,17471,NM
35,55,New Mexico,Taos County,2012,32767,NM
35,57,New Mexico,Torrance County,2012,16153,NM
35,59,New Mexico,Union County,2012,4408,NM
35,61,New Mexico,Valencia County,2012,76798,NM
36,1,New York,Albany County,2012,305776,NY
36,3,New York,Allegany County,2012,48221,NY
36,5,New York,Bronx County,2012,1411087,NY
36,7,New York,Broome County,2012,198689,NY
36,9,New York,Cattaraugus County,2012,79354,NY
36,11,New York,Cayuga County,2012,79524,NY
36,13,New York,Chautauqua County,2012,133333,NY
36,15,New York,Chemung County,2012,89162,NY
36,17,New York,Chenango County,2012,49898,NY
36,19,New York,Clinton County,2012,81730,NY
36,21,New York,Columbia County,2012,62450,NY
36,23,New York,Cortland County,2012,49028,NY
36,25,New York,Delaware County,2012,47217,NY
36,27,New York,Dutchess County,2012,297028,NY
36,29,New York,Erie County,2012,919998,NY
36,31,New York,Essex County,2012,38884,NY
36,33,New York,Franklin County,2012,51791,NY
36,35,New York,Fulton County,2012,54851,NY
36,37,New York,Genesee County,2012,59684,NY
36,39,New York,Greene County,2012,48589,NY
36,41,New York,Hamilton County,2012,4803,NY
36,43,New York,Herkimer County,2012,64232,NY
36,45,New York,Jefferson County,2012,120335,NY
36,47,New York,Kings County,2012,2568538,NY
36,49,New York,Lewis County,2012,27190,NY
36,51,New York,Livingston County,2012,64780,NY
36,53,New York,Madison County,2012,72438,NY
36,55,New York,Monroe County,2012,747468,NY
36,57,New York,Montgomery County,2012,49836,NY
36,59,New York,Nassau County,2012,1349753,NY
36,61,New York,New York County,2012,1624573,NY
36,63,New York,Niagara County,2012,214724,NY
36,65,New York,Oneida County,2012,233778,NY
36,67,New York,Onondaga County,2012,467138,NY
36,69,New York,Ontario County,2012,108641,NY
36,71,New York,Orange County,2012,373795,NY
36,73,New York,Orleans County,2012,42396,NY
36,75,New York,Oswego County,2012,121469,NY
36,77,New York,Otsego County,2012,61763,NY
36,79,New York,Putnam County,2012,99600,NY
36,81,New York,Queens County,2012,2271920,NY
36,83,New York,Rensselaer County,2012,159466,NY
36,85,New York,Richmond County,2012,470597,NY
36,87,New York,Rockland County,2012,317201,NY
36,89,New York,St. Lawrence County,2012,112388,NY
36,91,New York,Saratoga County,2012,222527,NY
36,93,New York,Schenectady County,2012,155044,NY
36,95,New York,Schoharie County,2012,32038,NY
36,97,New York,Schuyler County,2012,18505,NY
36,99,New York,Seneca County,2012,35354,NY
36,101,New York,Steuben County,2012,98903,NY
36,103,New York,Suffolk County,2012,1497017,NY
36,105,New York,Sullivan County,2012,76940,NY
36,107,New York,Tioga County,2012,50297,NY
36,109,New York,Tompkins County,2012,102800,NY
36,111,New York,Ulster County,2012,181555,NY
36,113,New York,Warren County,2012,65438,NY
36,115,New York,Washington County,2012,63016,NY
36,117,New York,Wayne County,2012,93038,NY
36,119,New York,Westchester County,2012,959731,NY
36,121,New York,Wyoming County,2012,41702,NY
36,123,New York,Yates County,2012,25341,NY
37,1,North Carolina,Alamance County,2012,153299,NC
37,3,North Carolina,Alexander County,2012,36926,NC
37,5,North Carolina,Alleghany County,2012,10944,NC
37,7,North Carolina,Anson County,2012,26315,NC
37,9,North Carolina,Ashe County,2012,26921,NC
37,11,North Carolina,Avery County,2012,17617,NC
37,13,North Carolina,Beaufort County,2012,47442,NC
37,15,North Carolina,Bertie County,2012,20490,NC
37,17,North Carolina,Bladen County,2012,34805,NC
37,19,North Carolina,Brunswick County,2012,112039,NC
37,21,North Carolina,Buncombe County,2012,243761,NC
37,23,North Carolina,Burke County,2012,89965,NC
37,25,North Carolina,Cabarrus County,2012,184358,NC
37,27,North Carolina,Caldwell County,2012,82094,NC
37,29,North Carolina,Camden County,2012,10006,NC
37,31,North Carolina,Carteret County,2012,67792,NC
37,33,North Carolina,Caswell County,2012,23044,NC
37,35,North Carolina,Catawba County,2012,154739,NC
37,37,North Carolina,Chatham County,2012,64551,NC
37,39,North Carolina,Cherokee County,2012,27044,NC
37,41,North Carolina,Chowan County,2012,14696,NC
37,43,North Carolina,Clay County,2012,10660,NC
37,45,North Carolina,Cleveland County,2012,97332,NC
37,47,North Carolina,Columbus County,2012,57546,NC
37,49,North Carolina,Craven County,2012,105381,NC
37,51,North Carolina,Cumberland County,2012,330161,NC
37,53,North Carolina,Currituck County,2012,24030,NC
37,55,North Carolina,Dare County,2012,34389,NC
37,57,North Carolina,Davidson County,2012,163064,NC
37,59,North Carolina,Davie County,2012,41285,NC
37,61,North Carolina,Duplin County,2012,59449,NC
37,63,North Carolina,Durham County,2012,282757,NC
37,65,North Carolina,Edgecombe County,2012,55667,NC
37,67,North Carolina,Forsyth County,2012,357644,NC
37,69,North Carolina,Franklin County,2012,61405,NC
37,71,North Carolina,Gaston County,2012,207915,NC
37,73,North Carolina,Gates County,2012,11888,NC
37,75,North Carolina,Graham County,2012,8703,NC
37,77,North Carolina,Granville County,2012,57573,NC
37,79,North Carolina,Greene County,2012,21198,NC
37,81,North Carolina,Guilford County,2012,500618,NC
37,83,North Carolina,Halifax County,2012,53739,NC
37,85,North Carolina,Harnett County,2012,122250,NC
37,87,North Carolina,Haywood County,2012,58666,NC
37,89,North Carolina,Henderson County,2012,107811,NC
37,91,North Carolina,Hertford County,2012,24619,NC
37,93,North Carolina,Hoke County,2012,50499,NC
37,95,North Carolina,Hyde County,2012,5689,NC
37,97,North Carolina,Iredell County,2012,162729,NC
37,99,North Carolina,Jackson County,2012,40661,NC
37,101,North Carolina,Johnston County,2012,174387,NC
37,103,North Carolina,Jones County,2012,10065,NC
37,105,North Carolina,Lee County,2012,59257,NC
37,107,North Carolina,Lenoir County,2012,59132,NC
