Year,State_Code,County_Name,Deaths,Population,Median_Income_2010,Income_Error_Margin,_merge,Death_per_cap,imputed_death_per_cap
2014,CA,Glenn County,,27802.0,43074.0,2413.0,right_only,,0.0004787587373961761
2014,CA,Inyo County,,18280.0,44808.0,3693.0,right_only,,0.0004923045899646078
2014,CA,Mariposa County,,17745.0,49098.0,5838.0,right_only,,0.0004923045899646078
2014,CA,Modoc County,,9078.0,34588.0,2797.0,right_only,,0.0009814144308610071
2014,CA,Mono County,,14130.0,55087.0,7461.0,right_only,,0.00041613064319575037
2014,CA,San Benito County,,57891.0,65771.0,2445.0,right_only,,0.0002576610632378657
2014,CA,Sierra County,,2976.0,52950.0,11434.0,right_only,,0.0007015252026116632
2014,CA,Siskiyou County,,43357.0,36981.0,1402.0,right_only,,0.0002786465109032635
2014,CA,Sutter County,,94721.0,50944.0,1785.0,right_only,,0.00012360310964600803
2014,CA,Tehama County,,62797.0,38137.0,1107.0,right_only,,0.0001848117176879347
2014,CA,Trinity County,,13126.0,38725.0,4735.0,right_only,,0.00072632354770132
2014,CA,Yuba County,,73527.0,46807.0,2824.0,right_only,,0.00020792253442430833
2014,CO,Alamosa County,,15807.0,35935.0,2663.0,right_only,,0.0006381699998806584
2014,CO,Archuleta County,,12240.0,56068.0,8196.0,right_only,,0.0005597324153038492
2014,CO,Baca County,,3586.0,36017.0,2974.0,right_only,,0.0008717464511942562
2014,CO,Bent County,,5821.0,36412.0,4029.0,right_only,,0.0009814144308610071
2014,CO,Broomfield County,,61791.0,75590.0,3020.0,right_only,,0.00019735741902750811
2014,CO,Chaffee County,,18471.0,42941.0,3390.0,right_only,,0.0005306277876732703
2014,CO,Cheyenne County,,1845.0,47125.0,9810.0,right_only,,0.0007015252026116632
2014,CO,Clear Creek County,,9124.0,60426.0,3876.0,right_only,,0.0005597324153038492
2014,CO,Conejos County,,8230.0,33627.0,2245.0,right_only,,0.0008717464511942562
2014,CO,Costilla County,,3560.0,24388.0,4494.0,right_only,,0.0009306999730961246
2014,CO,Crowley County,,5610.0,38189.0,5852.0,right_only,,0.0008195801462788236
2014,CO,Custer County,,4339.0,39909.0,8354.0,right_only,,0.0008195801462788236
2014,CO,Delta County,,29973.0,40451.0,1576.0,right_only,,0.0004409618618366139
2014,CO,Dolores County,,1976.0,43058.0,5318.0,right_only,,0.0008195801462788236
2014,CO,Eagle County,,53276.0,71337.0,3734.0,right_only,,0.0001993107646182051
2014,CO,Elbert County,,24035.0,78958.0,4521.0,right_only,,0.0003110346988928524
2014,CO,Fremont County,,46185.0,37847.0,2026.0,right_only,,0.00022866906174881098
2014,CO,Garfield County,,57174.0,64902.0,3051.0,right_only,,0.0002576610632378657
2014,CO,Gilpin County,,5754.0,58036.0,5859.0,right_only,,0.0006166352197265095
2014,CO,Grand County,,14569.0,60433.0,3396.0,right_only,,0.00041020526456346675
2014,CO,Gunnison County,,15786.0,49356.0,4672.0,right_only,,0.0004923045899646078
2014,CO,Hinsdale County,,772.0,74659.0,34128.0,right_only,,0.00041020526456346675
2014,CO,Huerfano County,,6399.0,30058.0,4880.0,right_only,,0.0009196850058323415
2014,CO,Jackson County,,1385.0,37222.0,8483.0,right_only,,0.0008717464511942562
2014,CO,Kiowa County,,1382.0,40089.0,5763.0,right_only,,0.0008195801462788236
2014,CO,Kit Carson County,,8028.0,41678.0,6174.0,right_only,,0.0008195801462788236
2014,CO,Lake County,,7333.0,41103.0,3201.0,right_only,,0.0008195801462788236
2014,CO,La Plata County,,53941.0,56422.0,1984.0,right_only,,0.0002182851194711396
2014,CO,Las Animas County,,14054.0,38134.0,2833.0,right_only,,0.00072632354770132
2014,CO,Lincoln County,,5503.0,41616.0,3517.0,right_only,,0.0008195801462788236
2014,CO,Logan County,,22446.0,40961.0,2888.0,right_only,,0.0006668035678216224
2014,CO,Mineral County,,703.0,53438.0,5133.0,right_only,,0.0007015252026116632
2014,CO,Moffat County,,12941.0,53587.0,5142.0,right_only,,0.0006166352197265095
2014,CO,Montezuma County,,25551.0,44103.0,2548.0,right_only,,0.00047447378345858316
2014,CO,Montrose County,,40622.0,46590.0,1888.0,right_only,,0.0002821002403469365
2014,CO,Morgan County,,28098.0,43111.0,2847.0,right_only,,0.0004884160767830154
2014,CO,Otero County,,18334.0,34142.0,2258.0,right_only,,0.0006027918979149722
2014,CO,Ouray County,,4576.0,58393.0,7207.0,right_only,,0.0006166352197265095
2014,CO,Park County,,16392.0,64098.0,4248.0,right_only,,0.00041020526456346675
2014,CO,Phillips County,,4394.0,44084.0,2605.0,right_only,,0.000701525202611663
2014,CO,Pitkin County,,17730.0,64502.0,6966.0,right_only,,0.0003267701384288659
2014,CO,Prowers County,,12064.0,33969.0,3177.0,right_only,,0.0009814144308610071
2014,CO,Rio Blanco County,,6604.0,57992.0,7388.0,right_only,,0.0006166352197265095
2014,CO,Rio Grande County,,11505.0,39871.0,4535.0,right_only,,0.00072632354770132
2014,CO,Routt County,,24085.0,60876.0,3831.0,right_only,,0.0003122328976837925
2014,CO,Saguache County,,6195.0,30430.0,3756.0,right_only,,0.0009196850058323415
2014,CO,San Juan County,,712.0,43783.0,5649.0,right_only,,0.0008195801462788236
2014,CO,San Miguel County,,7751.0,66399.0,6190.0,right_only,,0.00041020526456346675
2014,CO,Sedgwick County,,2332.0,37625.0,4430.0,right_only,,0.0008195801462788236
2014,CO,Summit County,,29333.0,68750.0,5893.0,right_only,,0.0003102079967630749
2014,CO,Teller County,,23458.0,58080.0,3305.0,right_only,,0.0003365640067378301
2014,CO,Washington County,,4720.0,39735.0,3402.0,right_only,,0.0008195801462788236
2014,CO,Yuma County,,10191.0,42114.0,4949.0,right_only,,0.0007015252026116632
2014,FL,Baker County,,27123.0,47276.0,3422.0,right_only,,0.0003982998366897257
2014,FL,Bradford County,,26562.0,41126.0,2609.0,right_only,,0.0004195593614115941
2014,FL,Calhoun County,,14456.0,31699.0,6622.0,right_only,,0.0009814144308610071
2014,FL,DeSoto County,,35333.0,35979.0,1645.0,right_only,,0.000480159380159815
2014,FL,Dixie County,,16041.0,32312.0,2615.0,right_only,,0.0006554599564212306
2014,FL,Flagler County,,101961.0,48090.0,1521.0,right_only,,0.00014017344518106492
2014,FL,Franklin County,,11656.0,36490.0,3176.0,right_only,,0.0008195801462788236
2014,FL,Gadsden County,,46113.0,35728.0,3152.0,right_only,,0.0002803782236873049
2014,FL,Gilchrist County,,17007.0,37039.0,5693.0,right_only,,0.0006381699998806584
2014,FL,Glades County,,12956.0,39429.0,3776.0,right_only,,0.00072632354770132
2014,FL,Gulf County,,16011.0,39178.0,3100.0,right_only,,0.0006381699998806584
2014,FL,Hamilton County,,14071.0,37613.0,3384.0,right_only,,0.00072632354770132
2014,FL,Hardee County,,27259.0,37466.0,3630.0,right_only,,0.0004817096275004959
2014,FL,Hendry County,,38467.0,37298.0,3997.0,right_only,,0.00033341348615536056
2014,FL,Holmes County,,19578.0,32247.0,2360.0,right_only,,0.0006009300656281653
2014,FL,Jackson County,,48737.0,38257.0,1700.0,right_only,,0.0002815002457609892
2014,FL,Jefferson County,,14061.0,41359.0,5204.0,right_only,,0.0006436347774740692
2014,FL,Lafayette County,,8860.0,46445.0,8156.0,right_only,,0.0007015252026116632
2014,FL,Levy County,,39317.0,35737.0,1992.0,right_only,,0.0002865112409435921
2014,FL,Liberty County,,8419.0,40777.0,6131.0,right_only,,0.0008195801462788236
2014,FL,Madison County,,18607.0,37459.0,4300.0,right_only,,0.0006740587057406587
2014,FL,Nassau County,,76309.0,58712.0,3276.0,right_only,,0.00019184083901054743
2014,FL,Okeechobee County,,39550.0,38339.0,3410.0,right_only,,0.0002951163106339097
2014,FL,Putnam County,,71987.0,34645.0,1755.0,right_only,,0.00015299372038206068
2014,FL,Sumter County,,112354.0,43079.0,1511.0,right_only,,0.00011047625580139555
2014,FL,Suwannee County,,43777.0,36352.0,2996.0,right_only,,0.0002817920440947759
2014,FL,Taylor County,,22591.0,37408.0,3939.0,right_only,,0.0005132965189342045
2014,FL,Union County,,15260.0,41794.0,2421.0,right_only,,0.0006436347774740692
2014,FL,Wakulla County,,31418.0,53301.0,4288.0,right_only,,0.00031190507691023617
2014,FL,Walton County,,61244.0,47273.0,2310.0,right_only,,0.00017413484575241723
2014,FL,Washington County,,24300.0,36216.0,3523.0,right_only,,0.0004966558860986664
2014,GA,Appling County,,18469.0,36155.0,3421.0,right_only,,0.0005320979988760679
2014,GA,Atkinson County,,8211.0,33834.0,2102.0,right_only,,0.0009814144308610071
2014,GA,Bacon County,,11178.0,31429.0,2399.0,right_only,,0.0010329885557351147
2014,GA,Baker County,,3287.0,27462.0,8328.0,right_only,,0.0009306999730961246
2014,GA,Baldwin County,,45920.0,37237.0,2319.0,right_only,,0.0002493251010746067
2014,GA,Banks County,,18220.0,40455.0,3888.0,right_only,,0.0005948610215657479
2014,GA,Ben Hill County,,17462.0,30134.0,4546.0,right_only,,0.000694168326831854
2014,GA,Berrien County,,18813.0,32202.0,3497.0,right_only,,0.0006548344096679602
2014,GA,Bleckley County,,12706.0,35661.0,6241.0,right_only,,0.0009454560773797725
2014,GA,Brantley County,,18368.0,37343.0,3149.0,right_only,,0.0005320979988760679
2014,GA,Brooks County,,15524.0,41309.0,5645.0,right_only,,0.0006436347774740692
2014,GA,Bryan County,,33726.0,63244.0,3489.0,right_only,,0.0003102079967630749
2014,GA,Bulloch County,,72667.0,34327.0,1554.0,right_only,,0.00016089610445585718
2014,GA,Burke County,,22629.0,33155.0,2788.0,right_only,,0.000523658815919736
2014,GA,Butts County,,23337.0,52257.0,6350.0,right_only,,0.00034248938537011377
2014,GA,Calhoun County,,6513.0,30522.0,6209.0,right_only,,0.0009196850058323415
2014,GA,Camden County,,52000.0,49230.0,2238.0,right_only,,0.00020902304064623415
2014,GA,Candler County,,10853.0,35828.0,4162.0,right_only,,0.0008195801462788236
2014,GA,Charlton County,,13046.0,40850.0,5494.0,right_only,,0.0007015252026116632
2014,GA,Chattahoochee County,,11738.0,51089.0,4823.0,right_only,,0.0006166352197265095
2014,GA,Chattooga County,,24871.0,32419.0,1909.0,right_only,,0.0006285455734973108
2014,GA,Clarke County,,120437.0,34253.0,1467.0,right_only,,9.752468605044831e-05
2014,GA,Clay County,,3074.0,26250.0,3802.0,right_only,,0.0009306999730961246
2014,GA,Clinch County,,6780.0,31963.0,7174.0,right_only,,0.0010329885557351147
2014,GA,Coffee County,,42893.0,35202.0,1993.0,right_only,,0.0003753072929897085
2014,GA,Colquitt County,,45880.0,32902.0,2299.0,right_only,,0.0002468091945495236
2014,GA,Cook County,,17307.0,31390.0,3595.0,right_only,,0.000694168326831854
2014,GA,Crawford County,,12395.0,37062.0,5248.0,right_only,,0.00072632354770132
2014,GA,Crisp County,,23064.0,29960.0,3933.0,right_only,,0.0007576890059025641
2014,GA,Dade County,,16299.0,39760.0,2864.0,right_only,,0.0006133716547910015
2014,GA,Dawson County,,23024.0,51128.0,3236.0,right_only,,0.00041613064319575037
2014,GA,Decatur County,,27183.0,33297.0,2443.0,right_only,,0.0004210081767990963
2014,GA,Dodge County,,21167.0,33580.0,4457.0,right_only,,0.000539834149861819
2014,GA,Dooly County,,14248.0,31038.0,3148.0,right_only,,0.0009472448738016016
2014,GA,Dougherty County,,92775.0,32435.0,1309.0,right_only,,0.00012959776215912687
2014,GA,Early County,,10451.0,26928.0,3201.0,right_only,,0.0008775335745573324
2014,GA,Echols County,,4027.0,32390.0,8083.0,right_only,,0.0010329885557351147
2014,GA,Effingham County,,55452.0,56903.0,3945.0,right_only,,0.0002075544451139391
2014,GA,Elbert County,,19391.0,30543.0,2321.0,right_only,,0.0006977458057666465
2014,GA,Emanuel County,,22476.0,30205.0,2296.0,right_only,,0.0007002308161090711
2014,GA,Evans County,,10808.0,40796.0,4269.0,right_only,,0.000701525202611663
2014,GA,Fannin County,,23869.0,34145.0,2447.0,right_only,,0.00041187401039349407
2014,GA,Floyd County,,95894.0,41066.0,2001.0,right_only,,0.0001598739967217063
2014,GA,Franklin County,,22187.0,36739.0,4151.0,right_only,,0.0007663085464148976
2014,GA,Gilmer County,,28999.0,36741.0,2434.0,right_only,,0.00040662860825166477
2014,GA,Glascock County,,3008.0,37149.0,4273.0,right_only,,0.0008717464511942562
2014,GA,Glynn County,,82212.0,50337.0,2345.0,right_only,,0.00019177669217561462
2014,GA,Gordon County,,55848.0,40916.0,2267.0,right_only,,0.0001911407422855629
2014,GA,Grady County,,25236.0,32247.0,2614.0,right_only,,0.0006285455734973108
2014,GA,Greene County,,16418.0,38513.0,3977.0,right_only,,0.0006381699998806584
2014,GA,Habersham County,,43553.0,40192.0,2390.0,right_only,,0.0002467484767503124
2014,GA,Hancock County,,8571.0,22283.0,2218.0,right_only,,0.0009026905978622345
2014,GA,Haralson County,,28513.0,38996.0,3072.0,right_only,,0.00044001298526352657
2014,GA,Harris County,,32730.0,67018.0,3187.0,right_only,,0.0003102079967630749
2014,GA,Hart County,,25367.0,36109.0,3204.0,right_only,,0.00044710031432379163
2014,GA,Heard County,,11622.0,42685.0,2986.0,right_only,,0.0007015252026116632
2014,GA,Houston County,,148429.0,55098.0,1813.0,right_only,,9.892907616514644e-05
2014,GA,Irwin County,,9077.0,38376.0,5322.0,right_only,,0.0008195801462788236
2014,GA,Jackson County,,62125.0,51506.0,2141.0,right_only,,0.00017348127664285152
2014,GA,Jasper County,,13530.0,42081.0,3479.0,right_only,,0.0007015252026116632
2014,GA,Jeff Davis County,,14927.0,32928.0,2978.0,right_only,,0.0008881578322835034
2014,GA,Jefferson County,,16127.0,29268.0,2694.0,right_only,,0.0006621940778897137
2014,GA,Jenkins County,,9040.0,27686.0,5820.0,right_only,,0.0009196850058323415
2014,GA,Johnson County,,9813.0,27607.0,3032.0,right_only,,0.0009196850058323415
2014,GA,Jones County,,28641.0,50717.0,3662.0,right_only,,0.00034248938537011377
2014,GA,Lamar County,,18187.0,37536.0,3375.0,right_only,,0.0005320979988760679
2014,GA,Lanier County,,10362.0,37522.0,8566.0,right_only,,0.0008195801462788236
2014,GA,Laurens County,,47553.0,38280.0,1734.0,right_only,,0.0002716934291369884
2014,GA,Lee County,,29139.0,59811.0,2881.0,right_only,,0.0003067775750179752
2014,GA,Liberty County,,64217.0,42674.0,1815.0,right_only,,0.00017078610491489806
2014,GA,Lincoln County,,7644.0,36399.0,3177.0,right_only,,0.0008195801462788236
2014,GA,Long County,,17058.0,41186.0,6967.0,right_only,,0.0005948610215657479
2014,GA,Lowndes County,,113630.0,39096.0,1364.0,right_only,,0.00015574570222892604
2014,GA,Lumpkin County,,31122.0,43394.0,3798.0,right_only,,0.00030851089095721855
2014,GA,McDuffie County,,21529.0,35414.0,2416.0,right_only,,0.0007262419715543094
2014,GA,McIntosh County,,14067.0,39075.0,4959.0,right_only,,0.00072632354770132
2014,GA,Macon County,,13822.0,27950.0,3003.0,right_only,,0.0006926240749343199
2014,GA,Marion County,,8636.0,31581.0,5583.0,right_only,,0.0010329885557351147
2014,GA,Meriwether County,,21201.0,37845.0,3105.0,right_only,,0.0007663085464148976
2014,GA,Miller County,,5943.0,33196.0,3369.0,right_only,,0.0010329885557351147
2014,GA,Mitchell County,,22712.0,36198.0,3353.0,right_only,,0.0007706561423858474
2014,GA,Monroe County,,26637.0,48297.0,5630.0,right_only,,0.00034248938537011377
2014,GA,Montgomery County,,8978.0,35182.0,5183.0,right_only,,0.0009814144308610071
2014,GA,Morgan County,,17894.0,45817.0,3828.0,right_only,,0.0004923045899646078
2014,GA,Newton County,,103470.0,52361.0,1731.0,right_only,,0.00014129246861019842
2014,GA,Oconee County,,35077.0,74352.0,3075.0,right_only,,0.00027422950756716166
2014,GA,Oglethorpe County,,14532.0,39319.0,4759.0,right_only,,0.00072632354770132
2014,GA,Peach County,,27391.0,41014.0,4270.0,right_only,,0.0004669399127614324
2014,GA,Pickens County,,29807.0,49945.0,2564.0,right_only,,0.0003338350211226642
2014,GA,Pierce County,,19004.0,37062.0,4103.0,right_only,,0.0006740587057406587
2014,GA,Pike County,,17774.0,53213.0,4661.0,right_only,,0.00041613064319575037
2014,GA,Polk County,,40876.0,38646.0,1820.0,right_only,,0.00027001304571648885
2014,GA,Pulaski County,,11520.0,36262.0,7333.0,right_only,,0.0008195801462788236
2014,GA,Putnam County,,21142.0,41529.0,2735.0,right_only,,0.0006668035678216226
2014,GA,Quitman County,,2287.0,28912.0,6911.0,right_only,,0.0009306999730961246
2014,GA,Rabun County,,16159.0,34406.0,2699.0,right_only,,0.0006387621799219832
2014,GA,Randolph County,,7315.0,26194.0,4622.0,right_only,,0.0009306999730961246
2014,GA,Schley County,,5189.0,35096.0,4997.0,right_only,,0.0008717464511942562
2014,GA,Screven County,,14001.0,32155.0,2276.0,right_only,,0.0009814144308610071
2014,GA,Seminole County,,8596.0,32666.0,4818.0,right_only,,0.0010329885557351147
2014,GA,Spalding County,,63703.0,41100.0,2058.0,right_only,,0.00020393249476595798
2014,GA,Stephens County,,25429.0,34938.0,2413.0,right_only,,0.00040609503215454013
2014,GA,Stewart County,,5882.0,30954.0,4850.0,right_only,,0.0009176191104392624
2014,GA,Sumter County,,31089.0,32430.0,2438.0,right_only,,0.0003271829592697379
2014,GA,Talbot County,,6535.0,33873.0,7635.0,right_only,,0.0008717464511942562
2014,GA,Taliaferro County,,1691.0,22188.0,5556.0,right_only,,0.0009306999730961246
2014,GA,Tattnall County,,25319.0,38522.0,5151.0,right_only,,0.00043349297387498326
2014,GA,Taylor County,,8453.0,25237.0,2893.0,right_only,,0.0009306999730961246
2014,GA,Telfair County,,16448.0,23876.0,3455.0,right_only,,0.0008398281481554327
2014,GA,Terrell County,,9081.0,27909.0,3407.0,right_only,,0.0009196850058323415
2014,GA,Thomas County,,44784.0,35797.0,2032.0,right_only,,0.00034954097261388756
2014,GA,Tift County,,40456.0,36847.0,2165.0,right_only,,0.0003292417866072887
2014,GA,Toombs County,,27131.0,31635.0,2383.0,right_only,,0.0005115428988588703
2014,GA,Towns County,,11081.0,39540.0,2166.0,right_only,,0.00072632354770132
2014,GA,Treutlen County,,6813.0,36467.0,9540.0,right_only,,0.0008195801462788236
2014,GA,Turner County,,8069.0,30763.0,5681.0,right_only,,0.0010329885557351147
2014,GA,Twiggs County,,8399.0,26521.0,2154.0,right_only,,0.0009306999730961246
2014,GA,Union County,,21782.0,41298.0,3012.0,right_only,,0.0006668035678216226
2014,GA,Upson County,,26166.0,34509.0,2208.0,right_only,,0.00039324615571084985
2014,GA,Warren County,,5459.0,31043.0,3437.0,right_only,,0.0009176191104392624
2014,GA,Washington County,,20549.0,31382.0,1914.0,right_only,,0.0006009300656281653
2014,GA,Wayne County,,29916.0,37340.0,2612.0,right_only,,0.00037851759501948326
2014,GA,Webster County,,2612.0,25708.0,5007.0,right_only,,0.0009306999730961246
2014,GA,Wheeler County,,7984.0,35422.0,9461.0,right_only,,0.0009814144308610071
2014,GA,White County,,28025.0,41756.0,4647.0,right_only,,0.0004669399127614324
2014,GA,Wilcox County,,8929.0,30784.0,3307.0,right_only,,0.0010329885557351147
2014,GA,Wilkes County,,9960.0,28022.0,3615.0,right_only,,0.0009196850058323415
2014,GA,Wilkinson County,,9283.0,37902.0,3862.0,right_only,,0.0008195801462788236
2014,GA,Worth County,,21010.0,38670.0,4559.0,right_only,,0.0005125268428069063
2014,HI,Kalawao County,,89.0,41806.0,19942.0,right_only,,0.0008195801462788236
2014,HI,Kauai County,,70316.0,62531.0,2632.0,right_only,,0.00023195610194213923
2014,ID,Adams County,,3884.0,36004.0,2233.0,right_only,,0.0008717464511942562
2014,ID,Bear Lake County,,5931.0,43374.0,2253.0,right_only,,0.000701525202611663
2014,ID,Benewah County,,9035.0,37500.0,2808.0,right_only,,0.0008195801462788236
2014,ID,Bingham County,,45226.0,44128.0,1924.0,right_only,,0.0002941740015089051
2014,ID,Blaine County,,21471.0,61854.0,5298.0,right_only,,0.0003122328976837925
2014,ID,Boise County,,6780.0,48789.0,5717.0,right_only,,0.0007015252026116632
2014,ID,Bonner County,,41330.0,41943.0,1823.0,right_only,,0.000375043683150227
2014,ID,Boundary County,,10963.0,37712.0,5882.0,right_only,,0.0008195801462788236
2014,ID,Butte County,,2658.0,39413.0,4237.0,right_only,,0.0008195801462788236
2014,ID,Camas County,,1052.0,44145.0,10074.0,right_only,,0.0008195801462788236
2014,ID,Caribou County,,6793.0,44958.0,3234.0,right_only,,0.0007015252026116632
2014,ID,Cassia County,,23503.0,39866.0,4347.0,right_only,,0.0006928554921405588
2014,ID,Clark County,,889.0,40909.0,10221.0,right_only,,0.0008195801462788236
2014,ID,Clearwater County,,8564.0,41835.0,2889.0,right_only,,0.000701525202611663
2014,ID,Custer County,,4134.0,41910.0,9581.0,right_only,,0.0008195801462788236
2014,ID,Elmore County,,26257.0,43089.0,1778.0,right_only,,0.00047447378345858316
2014,ID,Franklin County,,12924.0,45682.0,3112.0,right_only,,0.0006549584174351721
2014,ID,Fremont County,,12815.0,42523.0,3485.0,right_only,,0.0007015252026116632
2014,ID,Gem County,,16665.0,42794.0,2686.0,right_only,,0.0006549584174351721
2014,ID,Gooding County,,15080.0,37228.0,3455.0,right_only,,0.00072632354770132
2014,ID,Idaho County,,16285.0,34536.0,2208.0,right_only,,0.0006387621799219832
2014,ID,Jefferson County,,26948.0,51579.0,2140.0,right_only,,0.00034248938537011377
2014,ID,Jerome County,,22918.0,39188.0,2195.0,right_only,,0.0005261946043208316
2014,ID,Latah County,,38570.0,36974.0,1919.0,right_only,,0.00033259170933552925
2014,ID,Lemhi County,,7728.0,36411.0,4581.0,right_only,,0.0008195801462788236
2014,ID,Lewis County,,3813.0,35808.0,1815.0,right_only,,0.0008717464511942562
2014,ID,Lincoln County,,5336.0,45714.0,3639.0,right_only,,0.0007015252026116632
2014,ID,Madison County,,38005.0,35461.0,3557.0,right_only,,0.000406166014166472
2014,ID,Minidoka County,,20340.0,40350.0,3183.0,right_only,,0.0006668035678216226
2014,ID,Nez Perce County,,39873.0,44395.0,2594.0,right_only,,0.00028062448918529057
2014,ID,Oneida County,,4177.0,44599.0,2317.0,right_only,,0.000701525202611663
2014,ID,Owyhee County,,11292.0,33441.0,2445.0,right_only,,0.0009814144308610071
2014,ID,Payette County,,22790.0,43559.0,2869.0,right_only,,0.00047447378345858316
2014,ID,Power County,,7734.0,40843.0,5263.0,right_only,,0.0008195801462788236
2014,ID,Shoshone County,,12380.0,36654.0,3011.0,right_only,,0.00072632354770132
2014,ID,Teton County,,10450.0,53364.0,6282.0,right_only,,0.0006166352197265095
2014,ID,Twin Falls County,,81019.0,42455.0,1447.0,right_only,,0.000126975887851471
2014,ID,Valley County,,9805.0,50851.0,3923.0,right_only,,0.0006166352197265095
2014,ID,Washington County,,9956.0,36542.0,3440.0,right_only,,0.0008195801462788236
2014,IL,Adams County,,66983.0,43824.0,1441.0,right_only,,0.00017914172439926885
2014,IL,Alexander County,,7084.0,28833.0,4518.0,right_only,,0.0009196850058323415
2014,IL,Bond County,,17076.0,51946.0,4225.0,right_only,,0.0004754346124600203
2014,IL,Boone County,,53702.0,61210.0,2828.0,right_only,,0.00024167037195804695
2014,IL,Brown County,,6836.0,38696.0,5643.0,right_only,,0.0008195801462788236
2014,IL,Bureau County,,33858.0,45692.0,1327.0,right_only,,0.0003266040154986931
2014,IL,Calhoun County,,4923.0,44891.0,4358.0,right_only,,0.000701525202611663
2014,IL,Carroll County,,14783.0,44805.0,2784.0,right_only,,0.0006549584174351721
2014,IL,Cass County,,13079.0,41544.0,4257.0,right_only,,0.0007015252026116632
2014,IL,Christian County,,33824.0,41712.0,1854.0,right_only,,0.00035152773501853917
2014,IL,Clark County,,16060.0,43597.0,3129.0,right_only,,0.0006549584174351721
2014,IL,Clay County,,13441.0,38016.0,2932.0,right_only,,0.00072632354770132
2014,IL,Clinton County,,37637.0,55278.0,1906.0,right_only,,0.0003019883005366526
2014,IL,Coles County,,52552.0,36457.0,1545.0,right_only,,0.0002150685334301156
2014,IL,Crawford County,,19290.0,41434.0,2062.0,right_only,,0.0005365022536255706
2014,IL,Cumberland County,,10931.0,42101.0,3224.0,right_only,,0.0007015252026116632
2014,IL,DeKalb County,,104593.0,54002.0,1400.0,right_only,,0.00014047070430043046
2014,IL,De Witt County,,16216.0,45347.0,2855.0,right_only,,0.0005766023928084367
2014,IL,Douglas County,,19898.0,46941.0,3017.0,right_only,,0.0004923045899646078
2014,IL,Edgar County,,17827.0,39904.0,1898.0,right_only,,0.0005948610215657479
2014,IL,Edwards County,,6631.0,40430.0,3380.0,right_only,,0.0008195801462788236
2014,IL,Effingham County,,34115.0,49509.0,2023.0,right_only,,0.0003135982786987411
2014,IL,Fayette County,,22088.0,41269.0,2289.0,right_only,,0.0006668035678216224
2014,IL,Ford County,,13539.0,48667.0,2651.0,right_only,,0.0006166352197265095
2014,IL,Franklin County,,39456.0,34381.0,1612.0,right_only,,0.00026072986610506404
2014,IL,Fulton County,,35996.0,41268.0,1239.0,right_only,,0.0002909751822153584
2014,IL,Gallatin County,,5279.0,38003.0,3597.0,right_only,,0.0008195801462788236
2014,IL,Greene County,,13416.0,41450.0,2478.0,right_only,,0.0007015252026116632
2014,IL,Grundy County,,50281.0,64297.0,2581.0,right_only,,0.00024625189129605466
2014,IL,Hamilton County,,8313.0,35032.0,5866.0,right_only,,0.0009814144308610071
2014,IL,Hancock County,,18326.0,42857.0,2385.0,right_only,,0.0005365022536255706
2014,IL,Hardin County,,4146.0,27578.0,7120.0,right_only,,0.0009306999730961246
2014,IL,Henderson County,,7018.0,43450.0,4162.0,right_only,,0.000701525202611663
2014,IL,Henry County,,49841.0,49164.0,1850.0,right_only,,0.00019894836769111056
2014,IL,Iroquois County,,28725.0,47323.0,1949.0,right_only,,0.00034248938537011377
2014,IL,Jackson County,,59386.0,32169.0,1444.0,right_only,,0.00017791274038064418
2014,IL,Jasper County,,9633.0,46546.0,3586.0,right_only,,0.0007015252026116632
2014,IL,Jefferson County,,38390.0,41161.0,1843.0,right_only,,0.00028592547032628727
2014,IL,Jersey County,,22500.0,53470.0,3533.0,right_only,,0.00034248938537011377
2014,IL,Jo Daviess County,,22341.0,50279.0,3224.0,right_only,,0.00041613064319575037
2014,IL,Johnson County,,12882.0,41619.0,3214.0,right_only,,0.0007015252026116632
2014,IL,Kendall County,,121385.0,79897.0,1805.0,right_only,,9.973927477207235e-05
2014,IL,Knox County,,51945.0,39545.0,1937.0,right_only,,0.0002372121424634381
2014,IL,Lawrence County,,16564.0,38771.0,2221.0,right_only,,0.0006381699998806584
2014,IL,Lee County,,34912.0,48502.0,2448.0,right_only,,0.0003067018645129153
2014,IL,Livingston County,,37043.0,50500.0,1732.0,right_only,,0.00028561795851688663
2014,IL,Logan County,,29660.0,48999.0,3249.0,right_only,,0.00034248938537011377
2014,IL,McDonough County,,31811.0,33702.0,2099.0,right_only,,0.00036786648551770515
2014,IL,Macon County,,108562.0,44337.0,1251.0,right_only,,0.00011129576288142091
2014,IL,Macoupin County,,46216.0,47178.0,2341.0,right_only,,0.0002702159907768077
2014,IL,Marion County,,38573.0,38974.0,1776.0,right_only,,0.00028465273939537033
2014,IL,Marshall County,,11966.0,49116.0,3368.0,right_only,,0.0006166352197265095
2014,IL,Mason County,,14102.0,42461.0,2359.0,right_only,,0.0006436347774740692
2014,IL,Massac County,,14756.0,41077.0,3514.0,right_only,,0.0006436347774740692
2014,IL,Menard County,,12513.0,56230.0,3969.0,right_only,,0.0005597324153038492
2014,IL,Mercer County,,15902.0,50909.0,4498.0,right_only,,0.0004923045899646078
2014,IL,Monroe County,,33608.0,68253.0,3117.0,right_only,,0.00031103469889285246
2014,IL,Montgomery County,,29450.0,40864.0,2026.0,right_only,,0.00039555664946929484
